정류장ID,정류장표준ID,정류장타입,중앙차로구분,한글명칭,단축명,X좌표,Y좌표,검출헤딩값,링크ID,링크선상의X좌표,링크선상의Y좌표,링크내정류장순번,링크내정류장거리,출발판단거리,도착판단거리,개정번호,관할관청,정류장서비스ID,정류장서비스이름
429,355000128,0,0,선산중학교건너,선산여중고,128.293158 ,36.239783 ,77,3550036800,128.293159 ,36.239779 ,1,23.7,50,50,1102,,10429,선산중학교
430,355000292,0,0,선산중학교앞,선산여중고,128.293727 ,36.239972 ,259,3550079100,128.293726 ,36.239977 ,1,215.9,50,50,1102,,10430,선산중학교
431,355000070,0,0,선산읍행정복지센터건너,선산읍사무소,128.298682 ,36.242453 ,80,3550133000,128.298687 ,36.242492 ,1,303.2,50,50,1406,,10431,선산읍사무소
432,355000231,0,0,선산읍행정복지센터,선산읍사무소,128.298215 ,36.242547 ,263,3550085400,128.298140 ,36.242534 ,1,50,50,50,1406,,10432,선산읍사무소
433,355000036,0,0,선산컨트리클럽(경운대방면),선산컨트리클럽,128.443353 ,36.166877 ,112,3550137700,128.443329 ,36.166957 ,1,711.2,50,50,1286,,10433,선산컨트리클럽
434,355000190,0,0,선산컨트리클럽(적림리방면),선산컨트리클럽,128.443104 ,36.167198 ,291,3550137600,128.443096 ,36.167150 ,1,895.2,50,50,1286,,10434,선산컨트리클럽
435,355000293,0,0,선산터미널종점,선산터미널종점,128.304332 ,36.239719 ,510,3550079200,128.304328 ,36.239711 ,1,90.6,50,50,,,10435,선산터미널종점
436,355000141,0,0,선산휴게소밑(대원2리방면),선산휴게소밑,128.247247 ,36.275691 ,160,3550116400,128.247287 ,36.275691 ,6,4226.9,50,50,1099,,10436,선산휴게소밑
437,355000252,0,0,선산휴게소밑(대원방면),선산휴게소밑,128.247576 ,36.275466 ,344,3550116500,128.247528 ,36.275410 ,2,818.2,50,50,1099,,10437,선산휴게소밑
438,355000255,0,0,선주고등학교건너,선주고등학교,128.313845 ,36.140645 ,22,3550070200,128.313765 ,36.140662 ,1,147.9,50,50,,,10438,선주고등학교
4335,355004346,0,0,한개마을입구(학산리방면),한개마을,128.313603 ,35.944428 ,226,3680001600,128.313591 ,35.944438 ,4,3452.3,50,50,,,14335,한개마을입구
4336,355004347,0,0,한개마을입구(월항정류장방면),한개마을,128.313300 ,35.944072 ,41,3680000200,128.313311 ,35.944065 ,6,3388.5,50,50,,,14336,한개마을입구
4337,355004348,0,0,한국석유앞,한국석유,128.391538 ,35.904303 ,193,3680002400,128.391559 ,35.904299 ,5,3502.4,50,50,,,14337,한국석유
4338,355004349,0,0,한국석유건너,한국석유,128.391743 ,35.904392 ,4,3680001000,128.391722 ,35.904396 ,6,3304.6,50,50,,,14338,한국석유
831,355000137,0,0,LG유니참앞,LG유니참앞,128.374568 ,36.111083 ,270,3550041200,128.374566 ,36.110979 ,1,9.9,50,50,1089,,10831,LG유니참앞
832,355000228,0,0,엘지PDP옆A,엘지PDP옆A,128.382198 ,36.110225 ,360,3550100200,128.382133 ,36.110225 ,1,157.9,50,50,1072,,10832,엘지PDP옆A
833,355000008,0,0,KEC동편앞,KEC동편앞,128.371796 ,36.111174 ,178,3550097900,128.371797 ,36.111174 ,1,464.3,50,50,1073,,10833,KEC동편앞
834,355000297,0,0,KEC동편건너,KEC동편건너,128.372101 ,36.111252 ,1,3550098100,128.371916 ,36.111340 ,1,43.1,50,50,1102,,10834,KEC동편건너
4164,355004175,0,0,서원입구(초곡리방면),서원,128.191871 ,36.151505 ,273,3530005900,128.191874 ,36.151515 ,5,2942.8,50,50,,,14164,서원입구
2264,355002275,0,0,성곡건너,성곡건너,128.436177 ,36.072451 ,99,3690021000,128.436180 ,36.072434 ,2,1326.8,50,50,,,12264,성곡건너
2265,355002276,0,0,성곡종점,성곡종점,128.448585 ,36.071846 ,273,3690003600,128.448586 ,36.071861 ,1,647.9,50,50,,,12265,성곡종점
4167,355004178,0,0,성남교,성남교,128.119926 ,36.120981 ,320,3530039900,128.120038 ,36.120949 ,2,738,50,50,1406,,14167,성남교
2266,355002277,0,0,성남양수장건너,성남양수장건너,128.392979 ,35.943044 ,357,3690033100,128.392998 ,35.943045 ,1,499.9,50,50,,,12266,성남양수장건너
2267,355002278,0,0,성남양수장앞,성남양수장앞,128.392906 ,35.942692 ,176,3690015600,128.392887 ,35.942690 ,6,4145.9,50,50,,,12267,성남양수장앞
4168,355004179,0,0,성내동,성내동,128.120309 ,36.120677 ,123,3530040700,128.120405 ,36.120629 ,2,417.9,50,50,1406,,14168,성내동
4169,355004180,0,0,성서공단역(1번출구),성서,128.505681 ,35.852086 ,278,1560000300,128.505653 ,35.851915 ,14,7310.8,50,50,,,14169,성서공단역
4170,355004181,0,0,성서공단역(2번출구),성서,128.504947 ,35.851712 ,104,1560000100,128.504979 ,35.851884 ,7,2860.8,50,50,,,14170,성서공단역
4171,355004182,0,0,성서산업단지,성서산업단지,128.500857 ,35.851677 ,86,1560000100,128.500839 ,35.851850 ,6,2485.5,50,50,,,14171,성서산업단지
4172,355004183,0,0,성서주공1단지,성서주공1단지,128.495019 ,35.851259 ,85,1560000100,128.495001 ,35.851433 ,5,1956.1,50,50,,,14172,성서주공1단지
4173,355004184,0,0,성서초등학교앞,성서초등학교,128.513050 ,35.851117 ,274,1560000300,128.513035 ,35.850944 ,12,6634.7,50,50,,,14173,성서초등학교
4174,355004185,0,0,성서초등학교건너,성서초등학교,128.514181 ,35.850556 ,107,1560000100,128.514213 ,35.850727 ,9,3705.6,50,50,,,14174,성서초등학교
4175,355004186,0,0,성서홈플러스,성서홈플러스,128.527951 ,35.849210 ,259,1560000300,128.528001 ,35.848987 ,10,5235.8,50,50,,,14175,성서홈플러스
442,355000038,0,0,성수1리,성수1리,128.406059 ,36.156765 ,510,3550146200,128.406171 ,36.157038 ,1,1140,50,50,1417,,10442,성수1리
445,355000910,0,0,성수리입구(산동육교방면),성수리입구,128.415245 ,36.162950 ,340,3550145700,128.415228 ,36.162934 ,1,76,50,50,1423,,10445,성수리입구
443,355000039,0,0,성수리입구(옥계방면),성수리입구,128.415196 ,36.162652 ,165,3550144900,128.415172 ,36.162636 ,1,37.5,50,50,1420,,10443,성수리입구
447,355000150,0,0,성안합섬앞,성안합섬,128.377184 ,36.084055 ,358,3550104500,128.377127 ,36.084055 ,1,52.8,50,50,1072,,10447,성안합섬
448,355000028,0,0,성원아파트건너,성원아파트,128.415557 ,36.128803 ,212,3550008800,128.415614 ,36.128771 ,2,522,50,50,,,10448,성원아파트
449,355000180,0,0,성원아파트앞,성원아파트,128.415875 ,36.128793 ,32,3550051300,128.415819 ,36.128824 ,4,2616.5,50,50,,,10449,성원아파트
844,355000016,0,0,해평농공단지건너,해평농공단지,128.389323 ,36.206247 ,160,3550115000,128.389387 ,36.206295 ,2,1933.8,50,50,1099,,10844,해평농공단지
845,355000165,0,0,해평농공단지앞,해평농공단지,128.389564 ,36.206335 ,341,3550115100,128.389499 ,36.206335 ,2,1071.4,50,50,1099,,10845,해평농공단지
846,355000172,0,0,해평도리사,해평도리사,128.401196 ,36.246536 ,47,3550050100,128.401224 ,36.246525 ,1,3178.2,50,50,,,10846,해평도리사
847,355000020,0,0,해평도리사출발,해평도리사출발,128.401172 ,36.246631 ,259,3550007400,128.401143 ,36.246641 ,1,20,50,50,,,10847,해평도리사출발
848,355000015,0,0,해평버스정류장,해평버스정류장,128.393444 ,36.194972 ,510,3550001300,128.393372 ,36.194972 ,1,22.8,50,50,1118,,10848,해평버스정류장
849,355000166,0,0,해평초등학교,해평초등학교,128.390399 ,36.203105 ,355,3550115100,128.390359 ,36.203049 ,1,712.9,50,50,1099,,10849,해평초등학교
4343,355004354,0,0,행성디지털건너,행성디지털,128.244504 ,36.167900 ,279,3530006800,128.244504 ,36.167927 ,2,630.8,50,50,,,14343,행성디지털
4344,355004355,0,0,행성디지털앞,행성디지털,128.245311 ,36.167833 ,289,3530006800,128.245320 ,36.167859 ,1,556.7,50,50,,,14344,행성디지털
2513,355002524,0,0,행정1리,행정1리,128.364668 ,35.970738 ,62,3690019500,128.364673 ,35.970726 ,3,2557.1,50,50,,,12513,행정1리
2514,355002525,0,0,행정2리나오테입구,행정2리나오테입구,128.383148 ,35.970934 ,151,3690015600,128.383130 ,35.970928 ,2,716.2,50,50,,,12514,행정2리나오테입구
2515,355002526,0,0,행정2리나오테,행정2리나오테,128.383326 ,35.970815 ,332,3690033100,128.383343 ,35.970823 ,5,3876.4,50,50,,,12515,행정2리나오테
2516,355002527,0,0,행정리,행정리,128.358591 ,35.966775 ,65,3690019500,128.358598 ,35.966763 ,2,1849,50,50,,,12516,행정리
2517,355002528,0,0,현대공원,현대공원,128.520638 ,36.041134 ,163,3690017300,128.520629 ,36.041128 ,1,443.4,50,50,,,12517,현대공원
850,355000127,0,0,현대아파트건너,현대아파트,128.316825 ,36.151359 ,242,3550036400,128.316860 ,36.151304 ,1,648,50,50,,,10850,현대아파트
851,355000288,0,0,현대아파트앞,현대아파트,128.317601 ,36.151394 ,63,3550078600,128.317561 ,36.151462 ,1,273.9,50,50,,,10851,현대아파트
4345,355004356,0,0,현대해상,현대해상,128.561066 ,35.858806 ,70,1560000100,128.560989 ,35.858964 ,17,8205.4,50,50,,,14345,현대해상
4346,355004357,0,0,현대해상건너,현대해상,128.562633 ,35.859764 ,255,1560000300,128.562704 ,35.859603 ,3,1862.2,50,50,,,14346,현대해상건너
852,355000041,0,0,현진아파트앞,현진아파트,128.426156 ,36.138281 ,265,3550095700,128.426156 ,36.138281 ,1,241.1,50,50,1087,,10852,현진아파트
854,355000264,0,0,형곡4거리,형곡4거리,128.339786 ,36.116316 ,65,3550072300,128.339692 ,36.116466 ,1,50.7,50,50,,,10854,형곡4거리
855,355000087,0,0,형곡4주공네거리(형곡초등학교방면),형곡4주공네거리,128.338960 ,36.112871 ,179,3550025600,128.339172 ,36.112871 ,1,170.4,50,50,,,10855,형곡4주공네거리
856,355000245,0,0,형곡4주공네거리(차병원앞방면),형곡4주공네거리,128.339516 ,36.112806 ,356,3550067900,128.339306 ,36.112806 ,1,72.8,50,50,,,10856,형곡4주공네거리
857,355000101,0,0,형곡금오산입구앞,형곡금오산입구,128.332274 ,36.108910 ,172,3550028700,128.332322 ,36.108910 ,1,230.5,50,50,,,10857,형곡금오산입구
858,355000260,0,0,형곡금오산입구건너,형곡금오산입구,128.332500 ,36.108911 ,358,3550070900,128.332455 ,36.108910 ,2,321.1,50,50,1205,,10858,형곡금오산입구건너
859,355000257,0,0,시영아파트건너,형곡시영아파트앞,128.335005 ,36.104460 ,6,3550070400,128.334903 ,36.104460 ,2,802.3,50,50,1285,,10859,형곡시영아파트앞
860,355000100,0,0,형곡중앙시장건너,형곡중앙시장,128.338237 ,36.107568 ,240,3550028500,128.338263 ,36.107532 ,1,108.9,50,50,,,10860,형곡중앙시장
861,355000102,0,0,형곡중학교입구,형곡중학교입구,128.333680 ,36.107421 ,121,3550028700,128.333707 ,36.107459 ,2,458.5,50,50,,,10861,형곡중학교입구
862,355000261,0,0,형곡중학교입구건너,형곡중학교입구,128.333644 ,36.107662 ,287,3550070900,128.333617 ,36.107624 ,1,121.8,50,50,,,10862,형곡중학교입구
863,355000088,0,0,형곡초등학교앞,형곡초등학교,128.339162 ,36.109832 ,179,3550025700,128.339197 ,36.109832 ,1,264.7,50,50,,,10863,형곡초등학교
864,355000244,0,0,형곡초등학교건너,형곡초등학교,128.339366 ,36.109782 ,1,3550067800,128.339330 ,36.109782 ,1,198.7,50,50,,,10864,형곡초등학교
2364,355002375,0,0,용수리 묵은터,용수리 묵은터,128.615937 ,36.054494 ,127,3690034800,128.615922 ,36.054478 ,4,3109.6,50,50,,,12364,용수리 묵은터
4227,355004238,0,0,용신1리 모전(용신정미소방면),용신1리 모전,128.395264 ,35.913912 ,195,3680002400,128.395246 ,35.913915 ,3,2359.5,50,50,,,14227,용신1리 모전
4228,355004239,0,0,용신1리 모전(용신2리 용대골방면),용신1리 모전,128.395377 ,35.913959 ,16,3680001000,128.395395 ,35.913955 ,8,4441.1,50,50,,,14228,용신1리 모전
4229,355004240,0,0,용신2리 샛터(도원초등학교분교방면),용신2리 샛터,128.392338 ,35.932968 ,293,3680002500,128.392332 ,35.932954 ,1,1275.7,50,50,,,14229,용신2리 샛터
4230,355004241,0,0,용신2리 샛터(제정리방면),용신2리 샛터,128.392163 ,35.933095 ,110,3680001100,128.392169 ,35.933110 ,1,30,50,50,,,14230,용신2리 샛터
4231,355004242,0,0,용신2리 용대골(용신1리 모전방면),용신2리 용대골,128.391516 ,35.922687 ,184,3680002400,128.391496 ,35.922688 ,2,1230.8,50,50,,,14231,용신2리 용대골
4232,355004243,0,0,용신2리 용대골(용신공단방면),용신2리 용대골,128.391610 ,35.922691 ,352,3680001000,128.391630 ,35.922691 ,9,5565.4,50,50,,,14232,용신2리 용대골
4233,355004244,0,0,용신공단(용신2리 용대골방면),용신공단,128.391974 ,35.929884 ,169,3680002400,128.391956 ,35.929880 ,1,355.2,50,50,,,14233,용신공단
4234,355004245,0,0,용신공단(도원초등학교분교방면),용신공단,128.392101 ,35.929619 ,358,3680001000,128.392120 ,35.929620 ,10,6411.6,50,50,,,14234,용신공단
2365,355002376,0,0,용신공단입구,용신공단입구,128.379826 ,35.977352 ,246,3690010200,128.379827 ,35.977350 ,1,146.9,50,50,,,12365,용신공단입구
2366,355002377,0,0,용신공단,용신공단,128.379855 ,35.977199 ,57,3690027800,128.379839 ,35.977230 ,1,45.9,50,50,,,12366,용신공단
4235,355004246,0,0,"용신정미소(신촌,띠밭방면)",용신정미소,128.394798 ,35.911098 ,179,3680002400,128.394820 ,35.911099 ,4,2682.9,50,50,,,14235,용신정미소
4236,355004247,0,0,용신정미소(용신1리 모전방면),용신정미소,128.394972 ,35.911225 ,354,3680001000,128.394950 ,35.911225 ,7,4127.1,50,50,,,14236,용신정미소
4237,355004248,0,0,용전,용전,128.181761 ,36.130974 ,39,3530003200,128.181694 ,36.131002 ,1,222.1,50,50,,,14237,용전
4238,355004249,0,0,용전입구,용전,128.181069 ,36.130678 ,223,3530005300,128.181115 ,36.130645 ,2,2562.6,50,50,,,14238,용전입구
647,355000357,0,0,용정리,용정리,128.322311 ,36.327485 ,207,3550006500,128.322286 ,36.327495 ,2,1193.2,50,50,1416,,10647,용정리
648,355000764,0,0,용정리,용정리,128.322297 ,36.327321 ,19,3550062900,128.322322 ,36.327311 ,1,1003.5,50,50,1416,,10648,용정리
649,355000654,0,0,우미린아파트,우미린아파트,128.428918 ,36.142894 ,1,3550096200,128.428869 ,36.142926 ,2,489.1,50,50,1064,,10649,우미아파트
651,355000836,0,0,우방3차앞,우방3차,128.332517 ,36.114444 ,359,3550147600,128.332453 ,36.114452 ,1,226,50,50,1420,,10651,우방3차
650,355000538,0,0,우방3차건너,우방3차,128.332317 ,36.114476 ,189,3550147400,128.332292 ,36.114388 ,2,675.8,50,50,1420,,10650,우방3차
655,355000850,0,0,상모우방1단지앞,상모우방1단지앞,128.357030 ,36.083808 ,312,3550074400,128.357001 ,36.083792 ,1,102.2,50,50,,,10655,상모우방1단지앞
654,355000550,0,0,상모우방2단지앞,상모우방2단지앞,128.356804 ,36.083778 ,143,3550031900,128.356836 ,36.083795 ,3,675.8,50,50,,,10654,상모우방2단지앞
652,355000010,0,0,화성파크2단지앞,화성파크2단지앞,128.358706 ,36.086475 ,180,3550002300,128.358722 ,36.086476 ,2,447.9,50,50,,,10652,화성파크2단지앞
653,355000153,0,0,화성파크2단지건너,화성파크2단지건너,128.358872 ,36.086487 ,355,3550044300,128.358855 ,36.086486 ,1,190.3,50,50,,,10653,화성파크2단지건너
2367,355002378,0,0,우방신천지타운,우방신천지타운,128.393551 ,36.074247 ,170,3690047200,128.393513 ,36.074356 ,1,128,50,50,1372,,12367,우방신천지타운
2368,355002379,0,0,우방신천지타운건너,우방신천지타운건너,128.393763 ,36.074356 ,350,3690047100,128.393654 ,36.074323 ,1,77,50,50,1336,,12368,우방신천지타운건너
2369,355002380,0,0,우방신천지타운종점,우방신천지타운종점,128.393682 ,36.073937 ,205,3690047200,128.393633 ,36.074007 ,2,178,50,50,1372,,12369,우방신천지타운종점
4239,355004250,0,0,우방아파트,우방아파트,128.455333 ,35.861256 ,62,1570000400,128.455312 ,35.861282 ,3,2978.3,50,50,,,14239,우방아파트
4240,355004251,0,0,우방죽전타운,우방죽전타운,128.531424 ,35.849220 ,84,1560000100,128.531365 ,35.849409 ,12,5306.9,50,50,,,14240,우방죽전타운
656,355000459,0,0,우본 자동차검사소,우본 자동차검사,128.375140 ,36.121117 ,52,3550142300,128.375156 ,36.121117 ,1,110,50,50,1391,,10656,우본 자동차검사소
657,355000858,0,0,금오시장 입구,금오시장 입구,128.340973 ,36.124741 ,304,3550076200,128.340948 ,36.124712 ,1,46.1,50,50,,,10657,금오시장 입구
658,355000500,0,0,웅곡리(무이리방면),웅곡리,128.232359 ,36.252525 ,292,3550023600,128.232373 ,36.252545 ,3,2543.1,50,50,,,10658,웅곡리
660,355000787,0,0,웅곡리(포상2리 하송방면),웅곡리,128.231619 ,36.252752 ,107,3550066000,128.231610 ,36.252731 ,1,5,50,50,,,10660,웅곡리
661,355000824,0,0,웅곡리(백자리방면),웅곡리,128.231220 ,36.252512 ,181,3550069100,128.231198 ,36.252513 ,1,36.1,50,50,,,10661,웅곡리
659,355000527,0,0,웅곡리(웅곡리곰실방면),웅곡리,128.231296 ,36.252219 ,2,3550026800,128.231318 ,36.252218 ,3,2354.3,50,50,,,10659,웅곡리
1059,355004415,1,0,산동파출소건너,산동파출소건너,128.434919 ,36.168957 ,80,3550000200,128.434911 ,36.169061 ,1,12,50,50,1308,,11059,
1060,355004416,1,0,산동파출소앞,산동파출소앞,128.434823 ,36.169214 ,260,3550053200,128.434831 ,36.169166 ,1,71,50,50,1308,,11060,
1062,355004418,1,0,산동농협경제사업소앞,산동농협경제사업소앞,128.435856 ,36.168437 ,5,3550126600,128.435839 ,36.168443 ,1,301,50,50,1308,,11062,
1063,355004419,1,0,산동농공단지입구,산동농공단지입구,128.436482 ,36.169410 ,315,3550143500,128.436610 ,36.169507 ,1,356,50,50,1417,,11063,
1064,355004420,1,0,산동농공단지입구,산동농공단지입구,128.436619 ,36.169354 ,45,3550143300,128.436755 ,36.169459 ,1,48,50,50,1417,,11064,
1061,355004417,1,0,산동농협경제사업소건너,산동농협경제사업소,128.435652 ,36.168513 ,195,3550126700,128.435708 ,36.168505 ,1,56,50,50,1308,,11061,
4365,355004421,1,0,송내(모다아울렛앞),송내(모다아울렛앞),128.279948 ,36.154092 ,310,3530002900,128.279834 ,36.154117 ,1,123,50,50,1309,,14365,
4366,355004422,1,0,송내(모다아울렛건너),송내(모다아울렛건너),128.279882 ,36.153884 ,140,3530001300,128.279890 ,36.153900 ,1,523,50,50,1309,,14366,
2670,355004426,1,0,오평리 사말리,오평리 사말리,128.388999 ,36.057577 ,335,3690016500,128.388912 ,36.057533 ,2,3667,50,50,1372,,12670,
2669,355004425,1,0,덕산,덕산,128.385756 ,36.042827 ,45,3690016500,128.385740 ,36.042835 ,1,1876.1,50,50,1328,,12669,
2671,355004427,1,0,오평,오평,128.372922 ,36.053204 ,200,3690016500,128.372946 ,36.053180 ,4,5377,50,50,1373,,12671,
2086,355004429,1,0,석적행정복지센터,석적행정복지센터,128.400545 ,36.064928 ,347,3690036800,128.400521 ,36.064863 ,1,35,30,30,1334,,12086,
2547,355004430,1,0,숭오3리(마을회관),숭오3리(강진삼거리),128.330946 ,36.067072 ,280,3690059900,128.331153 ,36.066974 ,1,170,50,50,1406,,12547,
2653,355004435,1,0,보손2리(상재원),보손2리(상재원),128.321844 ,36.052817 ,109,3690014300,128.321855 ,36.052876 ,3,1586,50,50,1335,,12653,
2654,355004436,1,0,보손2리(상재원)건너,보손2리(상재원)건너,128.320814 ,36.053329 ,289,3690026100,128.320814 ,36.053312 ,4,2375,50,50,1335,,12654,
2608,355004432,1,0,두성아파트약목건너,두성아파트약목건너,128.342973 ,36.046468 ,110,3690026100,128.342973 ,36.046419 ,1,234,50,50,1335,,12608,
